X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,T,Y
9.06299638797481,0.2738634809277729,9.239795172230581,5.83605695197869,1.3403189126088555,1.829106751715902,4.6327539053738365,0.9892449385250468,8.029525456727223,8.615078587925035,1.0,0.9258825919101685
4.434937324596046,8.653978305718203,4.386678042642851,8.667932170514586,9.40072772272867,3.5848358427001434,0.48939697807623306,0.7823623706739702,4.265580068236612,5.79587016386521,0.0,-0.6845799315581567
7.45673381139394,7.9807065636631025,9.359014714353286,5.965358132251344,9.219762400386479,6.080211549625602,2.9319042138935725,2.9219869425339273,7.385590912186637,9.995157121024183,0.0,-0.7244281719071904
5.120830400366144,8.254479554110784,8.792229703311024,2.872358222620892,7.764093826694492,2.814302860936629,2.4038471287299803,4.856811659610411,0.8355650845059914,8.065853300735146,0.0,0.9438366778889996
2.5384908894150957,5.304233197038508,5.840117639325314,9.770396708957382,1.7462272981795257,8.209725771989449,3.6607715130129104,1.0801526167451758,0.5704526027471013,9.666797948378669,0.0,-0.7829507446616668
3.3415153638191883,2.6614137683480465,9.86689927465277,9.766640708560134,5.959066694572223,0.5417970763167923,1.862955907482906,6.418603647584775,0.9287604866031707,9.498050067743446,1.0,0.7834248075671858
4.273278808735991,8.754360440236926,0.025811168177972688,0.8636429769791276,6.9918555519524315,7.122167628242434,2.98338857097193,8.256112058140218,5.126878556704222,2.249870746160761,1.0,-1.8169960111465668
8.67547200255958,7.273132127782352,0.15102518102388496,4.995361440559747,0.38785057972807513,7.232777729932119,8.245091758522205,1.4735672376587405,0.08735168674605664,0.7652861874523897,0.0,0.9954513849923643
0.9913361484360417,1.207522468275527,5.871841331411818,3.1704524652919472,3.927805905636209,8.356244820138974,3.024594311513018,1.5443213790961097,8.389705297545081,9.813008872225119,0.0,-0.3867579419260234
1.2528740769155033,6.880031491555936,3.648678800606331,5.803332357427385,6.613063366256604,5.001801678634797,6.320136920631856,1.136659473580024,4.1618107918406775,3.001258403992222,0.0,0.4311520341592619
6.9220866205473905,0.29864360582398497,4.848429220446214,8.115032333828722,5.698712158695423,8.04480397018441,8.908086037084862,8.368587505484953,8.076553257849879,1.494764911638411,0.0,0.2886351752956685
1.3655147513745736,1.0722730908727829,0.570038484471026,1.0528156599810512,1.88964053884202,4.027875959868466,6.616506150720798,0.26568119189837147,2.530621973165111,7.6049805287019865,1.0,0.4400089055340952
0.3209667335274724,6.458579976941699,4.852810373700178,2.084303843237848,0.37952948338160875,4.901233491890551,7.6629005872643,0.9528869121004102,9.745121727942706,1.9843269128170815,0.0,0.28825152315146557
3.5054582145882662,1.9508021201484949,4.308552737295117,3.7356870234976913,1.705114577706529,3.7872788174788963,2.7686193012139384,1.4032309245620889,7.645303220773183,2.652649094219087,1.0,-0.7042261831832686
9.303323763821092,7.734227327521166,8.105609299846568,7.258940110535429,3.5140077736029305,3.91342521714959,1.609150102766248,3.0184816504008927,9.254098659413598,9.61237258671596,0.0,-0.5796643035244284
9.594335994071537,8.216036980232646,3.0079608417460846,0.7737974527685865,5.970254861679583,7.516771891281012,9.060066117713843,7.596693623422009,2.5411136194324238,7.103789942045564,1.0,-0.3766170163954103
7.740916935775038,6.231956888693143,4.072510744074159,0.11796891598220283,0.8756608478354455,6.5437217938961245,9.972906445724478,4.9041768973875595,2.6445755612787214,6.665060024045779,1.0,1.9278711247166416
1.8355472883680202,7.696650151753607,2.795987192913343,1.6565182437542558,5.2053304873594195,7.281603707143764,0.6808266166094235,1.9273985594615128,8.05215549244093,5.963762676090036,0.0,0.21776838795246642
2.970228344659337,0.5790667984177589,7.740856313305918,3.6084523106132615,1.153422186175781,1.6046602480740435,5.825540179998993,3.04359443915428,6.870536479810064,3.171162383239202,1.0,0.19891271597047064
1.5015494649797279,7.916220459137681,5.918429500156256,2.8400851323874274,6.449283373213595,7.5934381366674,9.54529306253111,9.401256101655804,5.749842646977998,7.725126791135506,0.0,-0.9330608312291125
8.935369466209785,3.6106199096875367,3.449066358178232,5.95885116784972,6.66622223749775,0.07827903424443505,7.91678858618516,7.375429258930124,0.9077194655495735,9.671585982536078,1.0,1.1898026117591258
